qid,question_text,target
b5fa50693fa320d1720c,"If we are living in a three dimensional universe, why are scientists always using two dimensional blanket models to explain the force of gravity?",0
43a4e854454ea755059f,Why won't my DirecTV receiver turn on?,0
9f0551ab589dc9fb82af,What were the results of the Philippine–American War?,0
879daec0995d32049d4f,What are the fundamental concept of organizational behaviour?,0
0c1d1b6d7051126f6994,How did Jesus answer your prayers?,0
7e1a4277f21624a664db,What advice would you give your young 20+ y/o self when you just entered the corporate world?,0
9d6a5e23a47753820b88,"What is the origin of the word ""chief whip"" as used in politics?",0
3a917837e180ac18d9d3,Why does someone stare at you and then look away when you notice them staring at you?,0
9c6cc8b99ad23f42f69f,A constant regarding force of 5oN is applied to a body of mass 20kg moving initially with a speed of 15m/s.how long does the body take to stop?,0
4e329fabc2f1aaccd372,How do I help my terrified friend from a relationship with a sociopath?,0
1b2ed028742bc7ad6cb0,Should I feel bad about everything my friends say or think bad about me?,0
96e097e0c67832fbd086,How is dark urine diagnosed?,0
5ac8389daf658cd2adfd,Is it okay to move out of my boyfriends house and still date him?,0
bba5562c8a10dbd8f64b,What is that one movie that changed your perception of life?,0
2478f178c0937e504651,What is the smartest way to invest in dividends? What are the advantages on monthly vs. quarterly dividends?,0
3c720d20e5a95ec0f13d,"If a huge methane rocket like BFR explodes in the atmosphere, will it result in a catastrophic global warming?",0
f7b8899d708578579545,"How do I get confidence in me when all you can see around is rejections, people ignoring me, every person I like seem to run away from me?",0
e5784bfcf89e82320ac9,Which character of Mahabharata do you hate the nest?,0
59496ed8bfa87776657b,Whatwe want to study in puc to become robotics?,0
fcbf3c81ad5f43c2fbbb,Why does people drink alcohol though it has bad tast?,0
78a8b2367a082062a525,How can an upper limb neuropathy be misdiagnosed as something else?,0
f022ffd52635b97df4c0,Can you send your fingerprint to someone?,0
7b0f0d1310a55b72a544,Why and how did Zeki muren begin to femenise?,0
c72269808d7184253b6c,The blouse should not be sleeveless and my colour not fair and not dark so hat should I do?,0
e033c079413138ab1118,What is the best self defense book?,0
27df7deae2c17c8393c5,What is the quintessential needs for a good year?,0
12aae7972e9f3b1d3187,"Oil or acrylic, is it better to learn to paint with one vs the other?",0
700b15d951d3ca44f20e,What are some of the movies Deepak Mehta likes?,0
6a7b413dc3d53e81116d,How do I start an Export business in small scale?,0
9f46a35b799a5853211d,What are some facts about the Planned Parenthood vs. Casey case?,0
6a30810f3cfbb3fc39aa,What is minimum percentile required to get into IIM's with 10th 8.6 CGPA 12th 86.6% OBC?,0
fb2cac3ae2f009eb01c1,What does an NYUAD interview entail to get admission?,0
bd0dd84844d439bb173c,What kind of a job does an ECE graduate do?,0
5fd59df006c2b819a735,What type of reaction happens when calcium chloride is mixed with water?,0
9c9acefee13d1205b885,"Why do so many Turkish, Middle Eastern and Indian people like to keep moustaches?",0
7f802a9caf4c5cb47bbb,"As a Madridista/Manchester UTD fan/neutral, what are your opinions (detailed) about a Bale-De Gea swap? Also if it did happen, how much money would you expect to go out/come in for it to be a fair deal?",0
6661f3f04ac960b126ad,Are there evolutionary advantages to being gay?,0
1d76001eba9cb858973c,What profile will dxc assign after virtual pre-joining training to freshers?,0
8979ebb5df5ba2f7e918,How easy study psc lgs exam?,0
60914f8779f9e2a8a3ba,How do you disable a car remotely?,0
24dd57be3617dfb415ca,What are some popular hairstyles in 2018?,0
357ae7dbd99c8d92c80d,"What course will make me ableto produce beers, wines, flours, Dairy/non-dairy products, beverage drinks, fruit juices?",0
e1a2682e5ffd1d762488,What under grad course is required to study cyber security for post graduation?,0
9b39c8984c54ee006a68,Why should we go with educational consultants?,0
d56e35c5056d7d0b733c,How much would it cost to raise an army in Africa?,0
5357b0a14ae1471e2f35,"Why are liberals in the UK usually extremely ugly in appearance, fat/obese and foul-smelling?",1
ae27474a1b2f32203f69,Can you explain the Financial Act 2017?,0
8af3b9c3aab9f1ca6ebd,What key factors led to the rise of the Roman civilization?,0
7e77e9e003d4d8cbfce6,Is it still common for brothers to sleep with each others' wives in India?,1
9ab4636df31674896b75,Fuck all Naruto haters Naruto would win easily. so why even say one punch wan would win?,1
2bfa8a8fac68c9002d26,How is a UPI marketing NHL replica Stanley Cup manufactured?,0
b4615d0211fa29f49bed,How do you end a streak on Snapchat?,0
2d4102e2e416f46fb5cb,"Atheists suprised me in the fact that they have the balls to sleep in a cemetery for 1 millions dollars, how is this possible?",1
c58a4fdeac0ca00ea7ea,As an obese teenager what should I do to lose weight? I'm 380 pounds.,0
9d779660f7c1f01dc32c,"In terms of design, not performance, which was better: the t-35/85, m4ae8 Sherman, or the Panzer 4 Aust. H?",0
b9dc5afdb2c1a173a12e,How do you divorce a narcissist when his lawyer is his next victim?,0
4ef46a1ed5a649039283,Where I will get photomosaic in Pune?,0
4c949462c72f621aece0,How much do you need to earn monthly for staying in Mumbai?,0
ff704bf147c02e224780,What are useful links for CSIR NET preparation?,0
ad1ce36ebe4c98d39be0,How can I cook chicken without spreading it's smell into the neighbourhood as Ilive in a vegetarian society?,0
5787d170e71db8d8784e,Should I take the accelerated geometry/Algebra 2-Trigonometry course in 9th grade?,0
bc4f8f14c8c351189ad3,My singing voice is too high and shrill. What do I do?,0
8ce9635615636c8a7303,Can a release clause for a football player be cancelled?,0
f5b812a2803cf46fe0de,What is the maximum time in which the person should get vaccinated against rabbies after the bite?,0
3d11d4cee8fb81c7e3e5,How many years do white rhinos have left?,0
18eb99f02916c240cfdd,Is young experiment or interference experiment are different or same?,0
8ccbdaec3a7ffa7af7e1,Should I end my 8 year relationship?,0
a70c4edabbc3d94228a1,How do I find out why my Whirlpool ice maker is not making ice?,0
62cad77014dda1a37c5e,When did Tesla run out of cash?,0
3f8c82e0a8b2577f53b6,How does the age and stage of development of a person influence his personal development?,0
12e0e8592abd2e3d4fa9,Do army men have access to the Facebook?,0
edc732aefd5873fc2f8d,What do you think of people that can predict future events with 80% accuracy?,0
ce7a40c79d6c7a0a6f77,Why do people commonly perceive people with Asbergers as being geniuses?,0
017043bfdc03bde800cf,Does our blood group affect our personalities? Is someone with blood type o negative more honest?,0
2dcb3d606bd3a2a754a5,What is the right answer for 25÷5(2+3)?,0
7d88c808647b9a2c7c3c,Could the world have been created just now? With every particle and everything in the exact position you couldn't tell the difference I guess.,0
39c7faa25b3c7054d6e6,What is the best way to ask my colleague out on a date?,0
3f7d17c5dfdd1fd5f398,How many chickens could one person successfully fight to death in one go?,0
d7340544e28c85ea85d5,How can I ping a cell phone IP address?,0
f1c7da5b56a2c92d981b,What is the difference between sport and game?,0
4792657b82dc100429f4,What is the purpose a chief diplomat?,0
2390c8537ab5454e2d31,Why does everybody talk or give example of Gandhi but never of Quaid-e-azam?,0
280a82a18a1616fbdbe8,What is the casual green jacket Chris Hemsworth is wearing at the start of 12 Strong?,0
4132d2855df81201e23d,What can I do to help with anxiety from mising someone?,0
c0b9e7c8ce7ca429838f,What courses does Florida Virtual School offer?,0
35192122f448f7ff5fec,What are things that encourages me to learn Python?,0
f79be517bb35ed783905,What are the criterias for planning a foot over bridge?,0
e9a0af298b4ffdd46bb7,What is the quality of service provided by Asus?,0
09ed462b948fdffcbe62,What are some fun wedding party photo ideas?,0
06c61281ac561cb86b2e,How does a consumer achive equilibrium given an indifference curve and budget line?,0
3f506fdde0a7ab589f3f,Where is the best website to find piano notes of songs?,0
cd5f4fb466ee34b8d784,Where can I study psychology in India?,0
712f2da277c1b036e714,Where do I get the Sand in the Bag by M.A. Jagendorf book?,0
00b0f8525743704070bf,Does my web site's domain name have to be in English to succeed internationally?,0
2c88fa030787760ec83b,Hey Which are the NGO’s/NPO’s in India that pays Hadsome salaries?,0
065b79a35b021183467d,What is the best way to start saving money?,0
0cf306276494bb437dde,What book should I read if I do not know what to read?,0
ef55efda45f933dfd393,Why don’t the left seek to put white people into minority countries to “improve their diversity?”,0
5a9d0d6bc8877b899550,Would The Mummy (1999) be more successful if they had Tom Cruise or Brad Pitt as the hero?,0
be385dd0341bc941ddc5,What is content labeling descriptor?,0
1ae54451db5621cd3653,Do you think it's better to travel alone or with friends?,0
dfc8ffa6550489fdffa9,I'm applying for a master's program because I'm really interested in the PhD program of the same school but I don't think I'm quite ready yet. Should I be honest about this in my personal statement?,0
79723704a3ba1d2f7e66,How many divisions are there in KPK (Pakistan)?,0
f8c9bc5a33218e3475c0,What is the scope and participation of basketball in KIIT?,0
6efae0dabe8a1d4c5d32,How is the curriculum of IIT Patna for B.Tech?,0
ee1c6abb6cb8d6197c8d,Is it true that the Indian government is banning all the Bitcoin exchanges in India?,0
f10699a5eafedbf5cf2c,Does it make sense to do a cash out refinance on a home and put that cash into an S&P index fund or similar?,0
f5463ede3d8fc75367cd,Is adopted kids like pets?,1
1d8e769a8a2d80bad224,How do I clean off the other storage on my Mac?,0
046a33bc25735b984d97,"If you could send one sentence to aliens, what would it be?",0
da66c420f77d598aab95,Which is better? KZ ED9 or Brainwavz omega?,0
b0433808923a9e89662e,How can I create a Superwoman costume with few materials?,0
9191aa51adc72d658d56,How do I make my SD card my main storage?,0
f06cd1a894e25692574a,"From a purely scientific perspective, is there anything wrong if life is easy? What practical benefits do you see in life being difficult?",0
3133c29391645b58d694,Where can I get DAMS notes?,0
09f98b45d8b2b113867c,What qualifies a guy a creep?,0
aa09ce7c2d74bf5843ab,What is the best way to enjoy gay sex when you are bottom?,0
4351bd9887e4a7876030,"As many studies have shown, atheist have on average have higher IQs than religious groups. Does this mean God likes stupid people?",1
5aea623dd8d3d2aa1155,Why do Muslims not like dogs?,0
9d0a238df43a772ae006,"How is the writing style in the book ""Night"" by Elie Wiesel depicted?",0
f9accd2510b9bc0a8372,Have you ever in a gay relationship with your straight crush/friend?,0
568237e0f23ee53b010a,What is the best glue to use inside a car?,0
7d6523429943ec6ebeba,What is a good subject for a monologue in my French class (4 to 5 minutes)?,0
755d0d0a3d9b087dd84d,"How can I start leaning Network Engineering? I am in high-school and I am wanting to learn more about computer networks, can you please link me to some resources?",0
50b07d2998d9e4b9869c,What are the best colleges in India for BSc (Actuarial Science)?,0
ace4f70cbebcae2dbd47,Which place in Coimbatore is good to invest?,0
7f95d456af7a418ee924,"If you could only eat one food before your imminent death, what would it be and why?",0
24703dcf84df9066dbf7,How often is it normal to eat pork for losing weight?,0
4d1b5ff603796f60ca21,How do I apply to your company?,0
c06c9c7aa41c5cff2eee,"How was Kevin Jonas selected to appear in the TV show ""The Apprentice""?",0
0bfbd0dfbb6d8f282897,How can I publish my formula?,0
28dd914887c7419fe007,Should I never date?,0
6340a144724b358ad44e,How has OnStar Corporation been able to keep up with its competitors?,0
32a6bdc290d23457eff0,What is the effect of dying of language on mankind?,0
8d68d08f265f59ccfa98,What are the most beneficial subjects to learn in life?,0
158a5e98ddf529a66f95,Gpa or SAT/ACT importance?,0
76c48eea5d7ba9c90a4f,Does burning cryogenic hydrogen produce colder water than hydrogen at STM?,0
a0c43f18f07fd024b326,Could an architect or painter work in finance later?,0
bdc6158972432c99d0db,What will replace LED lights?,0
a868c813aff6b781373c,How serious is a left parietal lobe stroke?,0
e57ebc1b9b0b0b35dcd2,How can I live the best life?,0
3ce228dced247629ea85,What do hormones do?,0
a0d80c31099c998ca872,How do you say 99.999999999999999% in English?,0
a94bb8e5a7b8054c476a,"Dear all, is there any online job for degree holders?",0
8694e723a693c258e39d,"Why do Americans use racial classifications, isn't that a bit backwards?",0
62c45ef5bcd46ba3b32d,How can I facilitate the deportation of many illegals in my extended community?,0
a0c7b79afd53faf263cf,How do you fix a ripped Graham & Brown Marvel comics action heroes wallpaper?,0
399c5351471d569552ce,What does it mean when I have recurring dreams that I forgot where I parked my car at the university?,0
167e3e2513e9fcc838ac,How can introverts work with extroverts?,0
78bac0c5d0c66427337c,Are there entrance examinations at Beijing Institute of Technology?,0
d68e0c5996b16eb50a1e,Could a class action suit by divorced fathers who were unfairly denied custody of their children's due to gender be successful in a state court?,0
f2f425dd8637a026e675,"How do I get sure that I am ready to work in a NGO, currently I am a trainee at IT Company (just finished B.Tech Mech).But not sure is NGO right for me or not for full time though I am interested in such work?",0
45a36118bad36c32c987,Why do people continue to mistake feminism for misandry?,0
dcb1cb0aa2a1c7209d7c,Do covert malignant narcisists do the idealisation phase of a relationship?,0
820abe429fd3d7b23acf,How can I improve my grammatical mistakes in Punjabi?,0
33b13536a6d9937e368c,"What is your take on the phrase, “Be young, be dope, be proud”?",0
42b1a43aa5061c3ff8db,Is Quora unreasonably suppressing the distribution of content when they collapse it due to malicious downvotes?,0
5611f73e77a07e2c5460,How do I know if books about personality disorders are not just trash?,0
19f512db99a0f806c788,"how similar is the level of aiats of akaash institute and AIPMT? If I get a rank below 500 in aiats, any rough idea what will my rank in the AIPMT will be ?",0
0f75e8dfe0299f082352,Can I do abortion If I am 5 days pregnant?,0
df59f7bd885a2ea8e721,Was life better before we could harvest crops?,0
67d4fdff9e0947c7cbee,"Do I have any chance at HYPSM with a 3.5 10-11 unweighted GPA? I have a huge upward trend and A's in more advanced classes as well as a 1570 SAT. Will I at least make it past the first round and if I do, will my GPA still hurt me?",0
1cf076d1fd26d1135a4c,How can I change my job role?,0
f76c8b5c252f28120e23,Is there anyone in this country advocating making governmental decisions based on setting priorities based on ethics in allocating limited resources?,0
93a3c2d867306b0643e6,What happens if I strength train on a too low calorie diet?,0
f52b7cd963e76b1c1359,Is coercion a survival tactic for males to mate?,1
bda5e12bf0a8eaea1442,When did Shahrukh and Arjun rampal become friends?,0
31b4e43a9268d487239f,Why should we vote for BJP?,0
f29df0b39e38a4e5b8ba,How much age differences gap required in any of relationship?,0
1c867f14b83d5dd08908,How will the size of the shadow of an electric pole vary from morning to noon?,0
ad876f5a80b981063730,I honestly know that I dont care about any lifeform other than animals.Is something wrong with me?,0
c46d5d74a8c4391591d5,What are some ideas for a Disney group costume?,0
46c04e484d027fe83f1d,"Since I want to eventually develop and improve real estate, should I learn about construction and become a general contractor too?",0
a9b5ad230ec3699aea17,Imagine that you met an alien from the planet Venus. Write a story about that meeting?,0
b8386850ce15ca0a0fcd,Is it true that 'kaifang' is very popular in China?,0
e9b9962b2ccea50261b7,How do INFJs handle being doorslammed first?,0
b7750bc3b78a448e89c3,"Would you please use the word ""vitiate"" in a sentence?",0
223d31ef6f34d96aa942,Why are insulin pumps unavailable and unfeasible in the Philippines?,0
bb5afd8da0ae4bf5ffe0,How do you know if you are allergic to a product?,0
38aa1807aa3917472de8,Why should I take ophthalmology as my specialization from AIIMS?,0
4e4b232770da1007985d,Is it possible for an Indian undergrad to get a job in Germany as a Data Science intern?,0
932c0f10b2ab95cbcc79,What is the treatment procedure for someone who is in a cataleptic state?,0
fef1758340403499f09d,Why were all dictators socialist?,1
3534dd80ea802b9acdcd,"Is it more fuel efficient to only fill your gas tank up to half way, making more stops at gas stations?",0
f2472ba4d6203685eb22,Why are commercial solar panels hexagon?,0
8ae362adcc232e4173dd,Does a rabbit or cat run faster?,0
11588ffa44b316c3e55f,How much should you expect to pay for a good massage with extras in Singapore?,0
1b25d09aa289bb1f6969,What is the best way to convert fractions into whole numbers?,0
a05b1427188f291933f0,What is an acronym for seed coat?,0
b96ec3a7c3a0021eab5c,Which country in Europe is the most corrupt?,0
01e508d57804a2bcf2b3,What are some good games to buy on steam with a budget of around $100?,0
37571182921adfdd0eed,What are the differences in Mughal Emperors and Modern Monarchs?,0
77fc3924f09253c18e5d,Which courses for a slow learner child equivalent to 12th standard?,0
537a93e87eaf0989eb94,How does the world look to India?,0
d45915b73091dcfb76c9,What's one thing you would change about one of the top performing websites on the planet?,0
222dea89fd9690d7f609,What are the best ways to disassemble your Marlin 336SS .30-30 Win Lever-Action Rifle?,0
83fa8dee2edf4644741f,Does everyone know how to speak Russian in Dagestan?,0
98f92537e9055dd1e142,"Is being a good son, husband and a dad all that life is about? Does this really make someone happy from within?",0
304b204433721099aa90,At what age is narcissism triggered in childhood?,0
155b43b2b57283e823bf,What are some good books on Robot Framework?,0
20d4823545490e6fe30f,How can you convince your wife to become an amateur porn star?,0
0c6560f8da3e1c864a9d,Will I ever be happy with my own body?,0
92251b58c172f4906174,Why are Americans so eager to attack other countries? Why do they call it terrorism when other countries attack them?,1
407a27a66b05b7c7525a,Do Military defense contractors control the United States?,0
6992b0cf5fcd63f772a5,What is it like to be surrounded by people yet feel alone?,0
859770619ec13b3b378c,What is the best way to get 1K of followers on Quora fast?,0
86c609a13d4ac0952ce3,"Can I keep things with pictures or faces like pillows, books or stationary in Islam?",0
584659aa6f24ff6adcd7,What is the process to fix a stuck zipper?,0
4c4d55237b70265e5d1e,What is the procedure for getting a direct admission in Symbiosis for BBA through management quota?,0
0b787a93f92a34737b9d,How many people get selected in BBA program for IBS in the interview?,0
5f704af8fa2c99a50817,Can we do PhD after completing UG directly?,0
c4e26e6d6ade4ab90268,What should you do when you love a guy who also loves you but your friend loves the guy too?,0
a14575f3c3508b503574,Has tax compliance increased after demonetisation?,0
0f115cdce1bacbc4b1e3,I want to become largest seller of Amazon India. How can it be possible?,0
9f67c2c0ad65fd6a8b9a,Will the military regime return to Brazil?,0
974830a10942cb33ab5a,What are the good ingredients to avoid in puppy food?,0
48b9912a37699e598d5f,How is Jaarvis accelerator? Is their program any good as I see their principal keeps changing and founders are not even in India.,0
51b297198d54ee6d42a0,What are some good recipes to make with grilled chicken strips?,0
c1dc3f7e058483591033,What other paranormal romance series are there apart from Laurel K Hamilton's?,0
1d1ed18132bfc50a9cdb,Does us students download books from internet?,0
bb71bc422618f5387cf0,Which is the best coaching institute?,0
91ec90cbe28d4a43e680,How do I judge if a business idea has the potential to become successful?,0
f73b427726561033d2e4,Where is the log out button on Quora?,0
947fd145f5a18fe425ab,What was the main emphasis of poets during the Romantic period?,0
217f71b67dd8b58583fe,How has method acting progressed since the Group Theater disbanded?,0
636e48dc5b8f23408e99,What is the gestation period and license requirements for data centers in India?,0
6f260e790cee3f5a31a0,"What would be the quickest, easiest and most effective way to get rid of ants that are coming into your house?",0
66d404bd13333a96a33c,"How the book ""Heart of the Ocean"" by Heather Helper can be improved?",0
b244052a7785f608d5bb,What is the work of Tendulkar?,0
1471bca3a00fa7ecef6a,What are the best ways to remove mildew from my clothes?,0
8b73161c46431e5ea051,Which course is better to do which add value to my resume? I have completed my MBA 1st year my specifications are marketing and finance,0
6e640e962ec01e3bddec,What do you think about the small state of Kerala building its fifth international airport? Is this necessary for such a small state?,0
ff3f69fa1ac69cab3088,What would have happened had Lucas never sold his company?,0
263e4424466adaefd0b7,Is it possible to change the processor chip of a phone?,0
2124a03a24356f30becc,I believe there is no afterlife. What is the purpose of living and being nice to others if there's no reason for us to be here in the first place?,0
f5dd87a1030805e0d85c,Can female teenagers have summer internships at hospitals and the like in the Kingdom of Saudi Arabia?,0
5f5cedaf243c117e69e2,What are the chances of me dying of rabies after post exposure prophylaxis?,0
05d17f27c7db6b8aac7d,What is common wealth literature?,0
96a1e04cd2af99adf017,Will your deleted history still show up on your internet bill?,0
175c6424b9b121721f77,Is a toy poodle a good breed for a couch potato?,0
49a477ca66291d81ca4c,What is it like to fly in the economy class of Srilankan Airlines?,0
412cf713ca6936a11917,How do you build technical skill in job?,0
526d2618658cfd65edb6,If we interchange the OSI layer then what will happen?,0
93bc874cce7bdd1ff089,Can I prevent Facebook from seeing every other website I visit while I'm logged in?,0
e0db39c048c0f97c967e,How can you open an assisted living for adults with disabilities?,0
c50b061f2c91b757254c,How did Russian meddling in the American election affected your personal vote in the said elections?,0
3b5c4b2b927ed54b3f7e,If student has KVPY AIR 490 in 11 th std will he get any benefit when he gives KVPY in 12 th std?,0
c38d934327a632c0fd01,Why are white people still racist to black people?,1
084e31e965bec01f04f2,What are examples of an ecological footprint?,0
76ceb3d294dca6fda076,What is the difference between supply chain engineering and supply chain operations?,0
321d0185bd7d593c27dc,Can a physician REVOKE a patient's Drivers License in California? On what pretense?,0
aa8a4f0f14f1dccc7b86,Why am I seeing objects on my computer as 3D?,0
ef6b8193774d99fda671,"Why is my WiFi on, but the signal strength is weak?",0
79e009b5211fdb63a6ec,What are ways in which cultural views can affect relationships?,0
9e193fd335b6bf69ddef,How long do I have to wait to take a suboxone after taking klonopin? Will having klonopin in my system throw me into precipitated withdrawals if I take a suboxene?,0
5660feae379b02c6167b,Should I go back to college after volunteering in the Peace Corps?,0
3c57e882b0aa01c37157,Are Sikhs in Pakistan generally more content than in India?,0
8fea4066e4ac3fd683a6,"Praise, financial and accomplishment. In what order do these three drive you?",0
010bc6d58fd2a4cecfc2,Who was Julius Caesar related to?,0
cd4ec88a27c7f3e2d239,Why does my laptop battery not charge whilst in use?,0
f492e6294ae7ca474ba9,What happens if I use too much salicylic acid on my face?,0
97b1f1ec41da7f14afaa,Why does the politics focused on personalities and not on genuine platforms of government?,0
490d218c54c38b102279,"I have a lot of negative emotions in me; a lot of resentment, hatred, anger, guilt, shame, regret, sorrow and grief are some of the obvious emotions. I stay depressed and don't really enjoy or like anything. How can I get rid of these emotions?",0
e889c34a3061c4bc9f17,What is an easy proof of Morley's trisector theorem?,0
fda078b90ee2435a53fd,"What is a good way to measure and match grout spacing for existing 12"" ceramic floor tiles?",0
75dc475330327997f3fb,From where do I get subtitles in English for Arjun Reddy?,0
9c7aa70a04cda22cb540,Where can I get a job if I have a US Patent granted?,0
329fe579c42e05366b18,How do I clean my Otterbox iPhone case?,0
bd968d034d21d08437fa,"My internet (cabled) stops working every minute unless I manually change my IP and then it works again, what can I change to stop this from happening?",0
dd7d80e6a6d1b82e8d81,How do I move an existing ad to a different campaign on Quora?,0
440914188ef90d973407,Is it worthwhile to mine cryptocurreny?,0
0f57ab1d7350c8f568d5,With a rank of 45246 can I get CSE in VIT Vellore in category 4?,0
ced906e2ec766987f12d,Are there ways to make your penis bigger?,0
87cfb9eb1ab73aba8a08,What do newly engaged couples misunderstand of marriage?,0
d689ab5147ac546d0a40,How will the LGBT community be affected when/once Sweden becomes a predominantly Muslim country?,1
a077b245fe434117e326,How can I stop being nervous and losing one's composure around women at 23 years old?,0
939e8d0826cb7760382b,How do I grow my online business from home with limited inventory?,0
de9a1424b72efac5256c,How long does it take to learn Java performance tuning?,0
3ab92fa3ae7e70f5f05d,Is it career scoping to do bsc in life science and then msc in biotech from du?,0
d2163452b959766ffed3,What is Facebook's core competency?,0
37c74ace4523d307aee1,How is sports engineering applied to developing sport facilities?,0
a3cacc2ced758884af8f,Why would my ex boyfriend try to come into the bar I work at with his new gf?,0
c4eb6df405b596d305c7,Is it possible to make perfect UV light or IR light lamps?,0
8b16205469922b8aaeb0,How effective are the Distance Learning programmes offered by various coaching institutes?,0
f56c360c80656df8c961,"Which company provides best at home tech support for Apple products and general IT related issues in Pune, India?",0
db10a8382862a20faab8,Is that true solar power (PV) cannot be used to supply base load of the system?,0
3cb8bc48673d6e638a06,How do I join a theatre to perform on stage?,0
48ed62fc54606c36463a,What's the most Malayali thing ever?,0
92f10c245bd24fcc8876,How can the CPS take your kids with nothing other than anonymous reports from a narcissist?,1
4cdde93d18cf67962a93,Do all guys confess their feelings for a girl?,0
1ec62f539a88aea1baa8,Was chatrapathi Shivaji a kapu?,0
5705bbb52a441ec27646,How many country councils are in Sweden?,0
ab3513ba1e6a8cb17aa3,Is it worth my time to ask for jobs in store?,0
826e9aaf2f4e1f0b75a7,What does squillo means in singing?,0
6bf4d49da60c8db04500,Can calories be burnt by staying hungry and doing no exercise?,0
b5e7d87f4ea63facede3,What do Arabs think about The Song of Roland?,0
ade9252e773da725f578,What are the best colleges for CA after 10th in Bangalore?,0
5204bc8ef104101baccb,What is the maximum age limit for private HSC?,0
4e1704bbdc778bed99fe,What are the most obvious signs that I am falling in love with him?,0
9c81d551cbfac50fed0f,"If every Turkic-speaking country switched to the Latin alphabet (based on the Turkish alphabet), how intelligible will the written language be?",0
6b664f8ff5ef4d966ccc,Will the 2018 Stanley Cup Champion Washington Capitals visit the White House?,0
fae16392bb45b617b0ec,"Why are Iranians, Kurdish and Turkish not considered Europeans? And why are they dieing so hard to be called Europeans or entry into the E.U?",1
70317685c9414332eaaa,How can I make Brian love me?,0
3064c73017eb4f770c15,Should I consider MIT as a safety school in case I don't get into a better school like Caltech or Carnegie Mellon?,0
bb67925c68b4547d1f31,How long will it take a tenured professor to do a PhD again?,0
fd7c47ec22ebf4324f75,How is physics related to chemistry only?,0
142f1fb314a650089255,What should be name of magazine of veterinary college?,0
e0bb43e7095e6722f0a0,What are the college time table of MAIT of second and third year?,0
8089347c63d4f21e2342,What are the best uses for still image photography?,0
ba6817a7d90dcd10a38a,How can you test your blood sugar without a meter?,0
f0e70c5aecea04882716,"What is the life of a U.S army doctor (not medic) like? Do you get to be out on the field alongside soldiers? How much combat training do you get, and do you need it? Where do you live? Other info would also be helpful.",0
627dd7374050e17ff081,Are the corrections in ICSE lenient?,0
588442ac346b5557e711,What are your favorite books from each genre?,0
640c2b56c575767e66b3,What are the good places to learn AI in Bangalore?,0
5930a9df628630419cc8,Which part in our eye does not required oxygen?,0
b8ccb0ab7505b34e5612,What strategies did William Henry Harrison implement in his political campaign in order to defeat Martin Van Buren in the U.S presidential election of 1840?,0
f43bc1d21c1ce9bf5259,Which branch is second in placements in Thapar University after CS?,0
59a87c865c31d9b1c466,Who are the top DBMS vendors?,0
534b158bbdda61d3ef55,Why are liberals so inconsistent? They will take a stance for something but when something very similar occurs they ignore it? I understand conservatives are flawed too. Try to answer this without simply insulting Conservatives.,1
a4ce4f0c1bfe989b3afc,What lion are domastic animal yes/no?,0
4cc0df5a1f5029c05453,Is it possible to pass database name as parameter in MySQL view?,0
5430f9560980e2b65464,"What are fun things to do in Werfen, Austria?",0
c47beb3e1b97eec8b07a,What is IBM PC? What we're it's special features?,0
d6856b6df5e4ddd56161,Why are more and more Malaysian Malays “Arabicising” themselves instead of preserving their own cultural identity? Don't they realise not everything Arab is related to Islam?,1
977e319da0790e11834d,What is the dimensions of microprocessor in CPU?,0
ae01c6bff671aa25f01f,Why the package offered to RGUKT Basar students is low compared to other colleges on campus drives? Are there any product based companies accepted to come for 2018 passouts?,0
a5efdc42e8dab85504ca,How would you recommend an beginner start studying Hegel?,0
c2abca43e17e43241062,I am a good student but I have heard very intimidating things about how hard premed and med school are. What are the chances of me ever becoming a neurosurgeon?,0
551f9df050f16da4472d,What happens when ethanoic acid is treated with sodium carbonate and sodium bicarbonate?,0
2ff68039eb3870fc823a,How do I pursue a career in front-end mobile development while staying in US on F-2 visa?,0
b7a9604171b060ed7347,Where can I find theatre in San Francisco for people who have a day job? As in being part of a troop that meets after working hours.,0
be0673cb4b3577de9169,What do Netflix employees think of the fact that the company is worth $100 billion?,0
b2864edd9105e6b5b1db,How did Australia reach its highest recorded temperature?,0
2323b8ee064ac96db80f,Whai is the difference between glucose and fructose?,0
441b84d61531989c1b65,How many articles in act?,0
f7c95e6f8b0c0a47e7af,What vocabulary term refers to water’s attraction to other obstances that have full or partial electrical charges?,0
f7c2c96b370de567e725,"How much flak did Hugh Hefner receive from the public in USA for his promiscuity? Was he always verbally abused, insulted, looked down, harassed, refused service, ostracized everywhere he went?",0
855905760bc4b140fe65,"What writing techniques did Sophie McKenzie use in the book series ""The Medusa Project Series""?",0
40aaaf03378155c837b5,What do girls around the ages of 14-16 wear in France?,0
81d9455b263514b5a811,Should I close the apps on my iPhone 7 immediately after I finish using them from the task manager?,0
75cb78d7c22c96b2e6bd,How do I stop comparing myself to and being resentful of people who had good parents that pushed them to succeed growing up? I feel like I have no skills/future because all my parents did was fight and yell at me growing up.,0
cd3c97bfb44c011661cc,What is quicksand and how does it work?,0
c9012315f5bc34b2c5f4,What are some practices of Taoism?,0
fe8fcb3127a61546d8d9,What are the copabilities of computer?,0
851986b755c5014acd54,Do cats have an ego?,0
d4e854f0b27176bb333f,"Why do people assume that I care about what they ""think"" like it has actual value?",0
